"","digit","X1","X2","X3","X4","X5","X6","X7","X8"
"1747","7",1.10465107861114,0.252730078436702,0.252730078436702,0.252730078436702,0.252730078436702,0.252730078436702,0,0
"1748","7",87.1358348839507,78.5643132701529,30.3908384732912,23.3697044404767,12.3754211106762,0.855676894293091,0,0
"1749","9",93.0653407923776,38.2692080667587,34.505015515839,12.7199667614372,7.09783400914322,5.33293992598901,774.005315143946,33.9295291675272
"1750","8",9.12773172298579,4.561541569695,1.49417067105976,0.252730078436702,0.252730078436702,0.252730078436702,1093.49567735301,1086.75297933794
"1751","6",0,0,0,0,0,0,1175.48765858452,0
"1752","9",192.383770240671,78.0682309758737,67.0922235385179,56.8056096416113,47.4223822002982,38.2584155286103,447.775982870547,0
"1753","5",137.682748148403,47.9126021505862,39.8944089799455,34.0799789120881,28.7812200838987,16.406311051823,0,0
"1754","2",84.2512502638885,10.75779350159,4.24986295908389,2.27795899728882,0,0,0,0
"1755","2",33.9401927664456,17.291735775802,7.77828703135491,7.06238554640993,3.66637813975052,2.30818548759589,935.563968544083,67.6113404334981
"1756","2",0,0,0,0,0,0,0,0
"1757","3",45.0737698979953,0,0,0,0,0,0,0
"1758","9",90.0529342992754,18.4735684201976,6.53060933648797,2.30818548759589,0.772936621386152,0,1026.6977029817,0
"1759","8",20.2209518080698,10.5172124164849,1.47381405292181,0,0,0,993.824868067833,54.7141618162385
"1760","8",40.4911558005134,36.0760749815764,6.53550589108525,3.20645178223244,1.47260553023172,0,954.853819512133,774.005315143946
"1761","8",5.32693807995002,0.772936621386152,0,0,0,0,1113.80846401564,987.293382302086
"1762","6",320.155734592132,277.83423569575,172.488117544538,169.172100384183,148.552043675644,97.4226158148061,408.280510020909,1.48671297976835
"1763","4",272.717289623509,133.977298526895,60.7211269716425,59.7646733089366,59.7641380493129,27.7714528718543,0,0
"1764","4",428.66074622197,309.030079424233,157.61429359314,115.932935288899,49.2904509742924,33.6539669731634,0,0
"1765","4",145.428476542251,34.4735386423212,6.0423099300248,1.4742420129829,0,0,0,0
"1766","4",259.538459301166,211.228044128534,75.4068888866053,62.3516603640325,60.0449557538907,26.2765582627629,0,0
"1767","2",0.252730078436702,0.252730078436702,0.252730078436702,0.252730078436702,0,0,1161.68860039523,0
"1768","4",165.448744106483,114.548870251155,64.9604028369031,45.0718834223659,25.8047129594957,23.8969738006471,0,0
"1769","6",1.47297737174957,0.813463538077052,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,22.029308946014,0
"1770","0",22.0293525247496,20.2225895158362,15.1224269244818,0,0,0,974.276824584602,0
"1771","7",280.055274222697,120.964805993772,93.0095376899211,30.7844535395727,20.2225895158362,0,0,0
"1772","0",1.47297737174957,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,1080.02640888232,0
"1773","7",0.772936621386152,0,0,0,0,0,0,0
"1774","8",7.77828703135491,1.47260553023172,0.253581653621522,0,0,0,1062.45273624276,865.968872808899
"1775","2",209.708946385153,114.951602395285,103.208024387037,96.7369077948996,80.5622629417113,57.9364385079414,865.970991825159,0
"1776","0",1.47297737174957,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,1113.80846401564,0
"1777","8",132.690603078419,84.2971147806608,27.1623783277402,8.43088086415711,3.8475839432224,1.12486013044,720.501815422972,702.95175315714
"1778","8",10.5172124164849,9.12773172298579,0.818905551807386,0.818905551807386,0.818905551807386,0.818905551807386,1154.80652617313,967.788349229134
"1779","3",47.4322869776203,29.7865232463219,29.7865232463219,24.4677483377955,23.908240705956,9.14146559322707,0,0
"1780","6",171.535879141286,127.263461388904,104.515160043722,86.1580923707725,71.7982759260216,62.7241518519825,679.7785120545,23.9005257345926
"1781","8",70.2989244050885,42.7586762121931,0.253581653621522,0.253581653621522,0,0,1154.80652617313,798.192078040156
"1782","6",67.6304928419125,40.4968408378353,38.8582986433539,38.3103521980636,13.5185295499317,1.49767864687578,993.826400198149,195.043217063367
"1783","6",363.688118277426,252.746475834884,195.683286214506,181.491773595175,150.687044554432,115.730630019042,337.588379907601,0
"1784","8",8.84754812969622,6.53060933648797,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,1073.3101948664,910.049338213591
"1785","6",1.47297737174957,0.813463538077052,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,1086.75297933794,0
"1786","5",427.879037788597,265.908932276265,191.186117408341,128.986233456995,98.6239524110118,79.2629935715517,0,0
"1787","1",0,0,0,0,0,0,0,0
"1788","1",59.7641380493129,15.1035806233323,11.9984927927756,0.253581653621522,0.253581653621522,0,0,0
"1789","8",105.133414647179,40.4911558005134,20.2209518080698,14.6866254357822,13.5199714213718,10.5187914021154,993.82665200233,584.236115008347
"1790","7",75.7762500936425,57.2285396764442,42.826524827241,29.78404211232,23.8965661269964,13.5176051239901,0,0
"1791","8",154.780634095675,140.290572785111,74.290704096533,35.3369547419229,27.7702049144946,25.8101200712714,750.06790917916,525.031986568683
"1792","3",126.021330489901,124.22337126134,79.8565704696384,42.8791393353932,4.24986295908389,0.253581653621522,0,0
"1793","6",306.423343242594,42.7578410107083,42.7578410107083,0.252730078436702,0,0,634.216176725579,0
"1794","8",54.716408677246,23.9077249647066,15.1056984807749,0,0,0,1127.42050820082,0
"1795","9",0,0,0,0,0,0,1161.68860039523,0
"1796","5",87.1358348839507,84.2512502638885,49.8152920030173,38.2857411053856,38.2575793773368,21.3154972685151,23.9005257345926,0
"1797","0",47.4440669692016,42.775710315587,38.2575793773368,5.32693807995002,0.253581653621522,0.253581653621522,910.049338213591,0
"1798","0",33.0178101997549,20.2241713222716,17.2901646346675,3.88572109379083,2.30818548759589,0.773021401971841,674.027105863107,0
"1799","0",81.39114010011,24.9744241706336,23.8952274254782,15.1035806233323,13.5176051239901,13.5176051239901,872.223439056825,0
"1800","3",44.7780813465629,38.4401468015791,15.1035806233323,5.32693807995002,0.253581653621522,0.253581653621522,0,0
"1801","2",36.0732776805375,9.12773172298579,9.12773172298579,5.32824964219445,0.818905551807386,0,578.764025933819,0
"1802","6",33.9272425424574,33.9272425424574,33.9272425424574,18.4583082839936,16.7581849390913,10.5172124164849,1107.02641792461,0
"1803","6",47.4322869776203,40.4911558005134,37.2420399066905,34.4155584644842,29.7157169929355,24.1669977647818,762.003268743259,7.77346275635091
"1804","7",13.5176051239901,11.9984927927756,7.77828703135491,6.53060933648797,3.20645178223244,0.253581653621522,0,0
"1805","8",591.128110185905,528.259846832778,265.07508502116,166.887961921035,115.1440478288,95.3999559780401,40.4934567774104,0
"1806","3",82.3847716760754,38.0897723079215,34.9211820271386,19.8497531247903,16.3352850393523,12.0648215401092,0,0
"1807","5",1161.68860039523,25.5763457187494,18.4735684201976,0,0,0,0,0
"1808","1",38.2575793773368,0.253581653621522,0,0,0,0,0,0
"1809","4",0,0,0,0,0,0,0,0
"1810","3",15.1746380796151,10.5157497885139,7.77828703135491,0.253581653621522,0.253581653621522,0.253581653621522,0,0
"1811","5",792.120832474441,195.042631270176,90.0606705442687,47.4322869776203,37.058117075484,13.0815915280288,7.77346275635091,0
"1812","9",43.0970796351645,24.3010802033248,2.31795517358801,0.253581653621522,0.253581653621522,0.253581653621522,884.770962977847,0
"1813","4",0.253045793210721,0,0,0,0,0,342.159644444739,0
"1814","5",333.03836422597,263.96240919976,72.6962415289905,37.52973282521,14.9802028443253,9.24134207668959,0,0
"1815","4",180.685398572896,47.4330183451582,23.1955241716822,15.1056984807749,15.1056984807749,0.252730078436702,810.375983115954,0
"1816","1",172.697445003105,105.133414647179,78.5726220971801,75.7786154431999,47.421707630626,9.10737685909341,0,0
"1817","1",0,0,0,0,0,0,0,0
"1818","5",187.492747008979,90.0529342992754,52.0814670270689,15.0693884659557,10.0425345261515,6.52927157071951,0,0
"1819","4",168.035048770967,124.223252878729,62.1282336861266,45.0737698979953,0,0,0,0
"1820","0",0.358239903488958,0,0,0,0,0,1053.24954546568,0
"1821","9",90.0529342992754,62.3517683681932,0,0,0,0,198.853985804909,191.261189070966
"1822","7",40.4891595109896,20.2225895158362,13.5176051239901,11.9984927927756,1.47260553023172,0.253581653621522,0,0
"1823","1",0,0,0,0,0,0,0,0
"1824","2",23.8952274254782,11.3293363720603,4.21553948498349,0.772936621386152,0,0,0,0
"1825","5",45.0739170888166,31.830461230062,16.756575912507,13.5176051239901,11.9984927927756,7.77828703135491,0,0
"1826","7",20.2209518080698,0.772936621386152,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,0,0
"1827","9",2.58621755975004,0.818905551807386,0.818905551807386,0.818905551807386,0.818905551807386,0.818905551807386,738.196096580798,54.7125711989771
"1828","4",246.472188499798,88.1749281288505,64.9604028369031,59.7663580223005,47.4322869776203,47.4322869776203,1.48671297976835,0
"1829","0",0,0,0,0,0,0,1161.68860039523,0
"1830","3",93.0070180051028,20.2225895158362,18.4735684201976,16.756575912507,5.32693807995002,1.47260553023172,0,0
"1831","6",280.055274222697,20.2209518080698,16.7581849390913,7.77697362936319,7.77697362936319,3.20532805707888,284.350836231677,0.776327150456922
"1832","1",18.4735684201976,15.1035806233323,0,0,0,0,0,0
"1833","7",42.7687265853251,10.5157497885139,9.10737685909341,0,0,0,0,0
"1834","7",20.2225895158362,1.47260553023172,0.772936621386152,0.253581653621522,0,0,0,0
"1835","5",0.772860153915691,0.772860153915691,0.772860153915691,0.772860153915691,0.252730078436702,0.252730078436702,0.772936621386152,0.772936621386152
"1836","6",226.219832329571,124.223252878729,124.223252878729,45.0737698979953,45.0737698979953,45.0737698979953,980.776759511952,42.7578147895722
"1837","3",27.7702049144946,13.5176051239901,9.12731908721689,0,0,0,0,0
"1838","0",1.47297737174957,1.47297737174957,1.47297737174957,0.253581653621522,0.253581653621522,0.253581653621522,1154.80652617313,0
"1839","1",0,0,0,0,0,0,0,0
"1840","1",0.772860153915691,0.772860153915691,0.772860153915691,0,0,0,0,0
"1841","4",42.7578410107083,12.0011586209363,7.77828703135491,0,0,0,0,0
"1842","2",16.7602548864142,15.1227657199262,9.12773172298579,0,0,0,137.524900832313,0
"1843","4",0.367033509067252,0.253045793210721,0.253045793210721,0,0,0,0,0
"1844","3",0.772860153915691,0.252730078436702,0.252730078436702,0,0,0,230.219975710194,64.9618292403807
"1845","6",172.694412196885,114.54210522064,111.378532031985,45.0739170888166,40.4891595109896,23.8952274254782,398.603809542247,0
"1846","4",0,0,0,0,0,0,0,0
"1847","7",0.365039576412803,0,0,0,0,0,0,0
"1848","5",0.253581653621522,0.253581653621522,0,0,0,0,0,0
"1849","7",0,0,0,0,0,0,0,0
"1850","6",2.30880174724552,1.09309207910736,1.09309207910736,0.772936621386152,0,0,0,0
"1851","9",431.52413377787,263.045103700428,219.498797219403,84.9643279486424,70.2979246183016,0,0,0
"1852","7",0.772860153915691,0.772860153915691,0.772860153915691,0.772860153915691,0.772860153915691,0.252730078436702,0.772936621386152,0.772936621386152
"1853","2",275.776103251008,189.144682721713,124.674786891121,79.1314482512258,46.7678645892983,29.7742308331502,54.7229168066199,0
"1854","8",47.4311899510208,0,0,0,0,0,1080.02640888232,859.731071893784
"1855","4",230.224509918597,154.350616995816,58.1432418869116,33.0203193929413,31.8323363373861,25.812557696346,493.638730721855,0
"1856","9",6.53060933648797,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,1093.49567735301,0
"1857","8",22.0774434351716,20.2225895158362,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,891.070645779251,872.223439056825
"1858","0",0.772860153915691,0.252730078436702,0.252730078436702,0.252730078436702,0,0,1161.68860039523,0
"1859","7",84.2512502638885,49.8175492280349,40.4913098998042,38.2689586869763,15.1201238179397,15.1201238179397,0,0
"1860","1",0,0,0,0,0,0,0,0
"1861","1",0.252730078436702,0.252730078436702,0.252730078436702,0,0,0,0,0
"1862","2",2.30880174724552,1.09309207910736,0.772860153915691,0,0,0,0,0
"1863","3",6.51398419197624,3.21591261167374,0.253581653621522,0,0,0,0,0
"1864","3",0,0,0,0,0,0,280.051347184769,0
"1865","5",15.1386363096807,4.25630183576267,0.252730078436702,0.252730078436702,0.252730078436702,0,0,0
"1866","4",0.252730078436702,0,0,0,0,0,18.4604710343953,0
"1867","6",288.668667540639,118.855472361663,61.157911294705,37.8228757046457,23.0182940589685,16.7758938069389,674.027105863107,59.7687871384114
"1868","5",0.252730078436702,0.252730078436702,0,0,0,0,0,0
"1869","0",3.20645178223244,3.20645178223244,2.30818548759589,0.772936621386152,0,0,1086.75297933794,0
"1870","6",0,0,0,0,0,0,67.6104483654101,0
"1871","3",69.8530975937255,49.8159341605922,42.7687265853251,27.7702049144946,27.7702049144946,23.8952274254782,33.9275408068272,0
"1872","7",0.252730078436702,0,0,0,0,0,0,0
"1873","3",147.799133032393,147.799133032393,147.799133032393,147.799133032393,147.799133032393,147.799133032393,147.799804619973,0
"1874","8",0.772860153915691,0.772860153915691,0.772860153915691,0.772860153915691,0.772860153915691,0.252730078436702,1161.68860039523,0.772936621386152
"1875","2",10.5157497885139,0.253581653621522,0,0,0,0,0,0
"1876","9",762.668199099365,316.702568387674,147.795290174258,0.253581653621522,0.253581653621522,0,962.172361037634,442.982682092891
"1877","0",437.791152753769,288.403897857986,210.339881619406,183.475280540039,101.062565173263,99.4359975199045,0,0
"1878","0",0,0,0,0,0,0,1161.68860039523,0
"1879","9",262.769392844132,89.5424647583478,54.3204999933244,31.8408707071552,4.21556759385944,0,762.003268743259,13.513404889027
"1880","1",0.772860153915691,0,0,0,0,0,0,0
"1881","2",11.9806298501517,0,0,0,0,0,20.2192605164267,0
"1882","2",23.9064844147296,0.772860153915691,0.772860153915691,0,0,0,0,0
"1883","9",54.930913633373,52.2437446142774,25.8047129594957,5.33293992598901,3.20645178223244,1.47260553023172,702.95175315714,0
"1884","3",2.30880174724552,2.30880174724552,0.772936621386152,0.772936621386152,0.772936621386152,0.772936621386152,0,0
"1885","9",20.2209518080698,0,0,0,0,0,993.82665200233,0
"1886","4",22.0293525247496,16.7604592957404,0.253581653621522,0,0,0,33.9314814855437,0
"1887","6",310.587805539766,144.337209473786,89.270742471368,35.2992983566865,18.5371356245123,9.67541685440116,242.372805357661,0
"1888","5",1.47297737174957,1.47297737174957,1.47297737174957,0.813463538077052,0.813463538077052,0.253581653621522,0,0
"1889","2",483.32205529919,351.365642801773,351.365642801773,226.219832329571,226.219832329571,226.219832329571,230.219995754678,0
"1890","6",0,0,0,0,0,0,0,0
"1891","6",170.196827767041,46.6548265125799,36.96591272581,34.0374087288909,26.0025055016171,23.8983976250494,974.276824584602,0
"1892","7",1.47297737174957,0.253581653621522,0.253581653621522,0.253581653621522,0,0,0,0
"1893","6",10.5172124164849,10.5172124164849,4.24218888374822,1.47381405292181,0.252730078436702,0.252730078436702,1059.92017894665,0
"1894","8",4.21553948498349,0,0,0,0,0,1120.60650620578,1006.93013302014
"1895","2",102.059720971204,87.133369165028,25.8059074622259,15.1204716068974,11.9806298501517,9.12773172298579,0,0
"1896","9",0.818905551807386,0.358165606444188,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,1154.80652617313,0
"1897","2",178.604967462561,137.975241494407,124.73872319386,114.037737056964,97.9771493469564,90.0529342992754,595.220658688527,0
"1898","0",0.253581653621522,0.253581653621522,0.253581653621522,0,0,0,1154.80652617313,0
"1899","6",275.776103251008,234.251134289342,229.678795504095,213.274141233313,116.584051916544,94.4753321628841,99.0069235542277,0
"1900","7",0.813271152363064,0.252730078436702,0.252730078436702,0,0,0,0,0
"1901","2",374.737546003008,76.8071910771313,66.6949210353397,59.7484847642733,46.5964978408346,33.0002990529197,0,0
"1902","8",0,0,0,0,0,0,1175.48765858452,0
"1903","6",13.5176051239901,13.5176051239901,5.32852841110427,0,0,0,1006.93013302014,0
"1904","9",1.47297737174957,1.10465107861114,0.358165606444188,0.358165606444188,0.252730078436702,0.252730078436702,297.371700577277,0
"1905","0",342.447758775149,269.40235775687,257.381673671265,193.364834404483,172.853313941754,114.07059852829,452.800304636655,0
"1906","9",0,0,0,0,0,0,1120.60646840038,62.3484032102016
"1907","6",378.5456307253,349.837612003112,338.438424150711,263.216662330959,230.57115055447,115.651150350242,365.327699688956,120.971511094721
"1908","0",1.47381405292181,1.47381405292181,0.252730078436702,0.252730078436702,0.252730078436702,0.252730078436702,1147.93801475794,0.772936621386152
"1909","3",265.714221467111,204.259078242482,154.67621944149,30.6150966355759,9.42949948392971,0.252730078436702,0,0
"1910","1",2.27794631690649,1.15982362361869,0.818905551807386,0,0,0,0,0
"1911","1",0.252730078436702,0,0,0,0,0,0,0
"1912","4",0,0,0,0,0,0,0,0
"1913","9",3.21641290545348,0.252730078436702,0.252730078436702,0,0,0,1053.24954546568,0
"1914","5",49.8152920030173,38.2575793773368,7.77828703135491,5.32693807995002,4.21553948498349,3.20645178223244,0,0
"1915","8",147.799133032393,0,0,0,0,0,1175.48765858452,0
"1916","1",0,0,0,0,0,0,0,0
"1917","0",64.9626629767629,13.5176051239901,9.10737685909341,9.10737685909341,9.10737685909341,7.77828703135491,891.070645779251,0
"1918","6",1.47297737174957,1.47297737174957,0.813463538077052,0.772860153915691,0,0,935.567586115002,0
"1919","6",1.47297737174957,0.813463538077052,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,1120.60650620578,0
"1920","7",1.47297737174957,0,0,0,0,0,0,0
"1921","2",9.40778419444562,0,0,0,0,0,1132.69827233386,929.16550133667
"1922","3",59.7641380493129,7.77828703135491,3.20645178223244,0,0,0,0,0
"1923","4",32.6728806979132,25.124492199638,9.67263906950808,0,0,0,0,0
"1924","2",36.1045750993312,1.47297737174957,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,1066.60707474881,0
"1925","3",0,0,0,0,0,0,2.29500178093818,0
"1926","9",6.69103835584084,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,0,0
"1927","0",0.253045793210721,0,0,0,0,0,1168.58025821011,0
"1928","0",0.772860153915691,0.772860153915691,0.772860153915691,0.772860153915691,0.252730078436702,0.252730078436702,1161.68860039523,0.772936621386152
"1929","4",111.378819245611,89.5524315398147,26.873446677554,0,0,0,0,0
"1930","5",5.32693807995002,0.253581653621522,0.253581653621522,0,0,0,0,0
"1931","0",34.3267914269374,22.0439513072612,9.12773172298579,0,0,0,306.167514736843,0
"1932","6",0.365039576412803,0.252730078436702,0.252730078436702,0,0,0,0,0
"1933","4",0,0,0,0,0,0,0,0
"1934","7",0.253581653621522,0,0,0,0,0,87.1334887612213,0
"1935","4",206.556333589072,172.697445003105,89.3169515815669,73.9529427789006,22.3543725026185,10.5510932605008,0,0
"1936","3",230.224509918597,147.36380172247,46.2260842882802,3.24301773719932,1.65030921916832,0.36519561345316,0,0
"1937","1",0.252730078436702,0,0,0,0,0,0,0
"1938","9",33.9272425424574,18.4752999738112,0.252730078436702,0.252730078436702,0.252730078436702,0.252730078436702,1134.24774340494,22.0406392140418
"1939","3",589.050950869279,407.317403556817,276.657808454812,202.102544132004,180.004285488931,169.425156106442,10.5141251665976,0
"1940","9",0.358165606444188,0.358165606444188,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,1154.80652617313,0
"1941","9",0.252730078436702,0.252730078436702,0,0,0,0,0,0
"1942","3",95.9979218236649,70.2989244050885,5.32693807995002,3.20645178223244,2.30818548759589,0.772936621386152,0,0
"1943","1",0.252730078436702,0.252730078436702,0.252730078436702,0.252730078436702,0.252730078436702,0,0,0
"1944","8",147.799804619973,0,0,0,0,0,1175.48765858452,1175.48765858452
"1945","7",1.12619372089487,0.252730078436702,0.252730078436702,0.252730078436702,0.252730078436702,0.252730078436702,0,0
"1946","1",0.813463538077052,0.813463538077052,0,0,0,0,0,0
"1947","7",639.853168161672,264.546207396511,111.946152047962,57.9455138528386,7.77877169193761,0,0,0
"1948","2",0.253581653621522,0.253581653621522,0,0,0,0,0,0
"1949","8",0,0,0,0,0,0,1161.68860039523,691.330431855657
"1950","9",5.32824964219445,0.252730078436702,0.252730078436702,0,0,0,1120.60650620578,0
"1951","9",29.7735781416329,18.4738919669536,0.813463538077052,0.813463538077052,0,0,45.0707458102892,0
"1952","6",0,0,0,0,0,0,798.189540729434,0
"1953","2",147.793277084064,7.87846598409178,7.77697362936319,7.77697362936319,4.2933709617136,0.252730078436702,1066.60707474881,0
"1954","7",1.47297737174957,1.47297737174957,0.813463538077052,0,0,0,0,0
"1955","2",30.1979349308849,16.756575912507,3.20645178223244,0,0,0,557.065784657147,33.9337305059689
"1956","5",1.47297737174957,0.813463538077052,0.813463538077052,0,0,0,0,0
"1957","0",0.772936621386152,0,0,0,0,0,1120.60650620578,0
"1958","6",180.043486039085,0,0,0,0,0,18.4681930750195,0
"1959","7",0.252730078436702,0.252730078436702,0.252730078436702,0.252730078436702,0.252730078436702,0.252730078436702,0,0
"1960","3",1039.94243411374,148.417134947864,0,0,0,0,0,0
"1961","9",125.484250943402,59.7641380493129,42.7687265853251,42.7687265853251,22.0293525247496,0,694.355963438369,246.468755143504
"1962","5",253.732716576803,9.10737685909341,0,0,0,0,45.0707458102892,0
"1963","9",54.7871440235104,25.8181265518771,3.20645178223244,3.20645178223244,0,0,1120.60650620578,0
"1964","0",1.15982362361869,1.15982362361869,0.818905551807386,0.818905551807386,0.818905551807386,0.818905551807386,1141.08481502193,0
"1965","8",27.7702049144946,20.2225895158362,0,0,0,0,1033.31192644418,1020.09437644679
"1966","5",0,0,0,0,0,0,0,0
"1967","8",104.68568793632,75.3184010841565,44.500498087043,12.9814906582382,3.88431144776669,3.21591261167374,922.779776521414,750.06790917916
"1968","4",0,0,0,0,0,0,38.2576552393371,0
"1969","9",222.240159767689,158.307259435792,147.798988875528,105.487382493365,86.5769520793654,48.0113623905013,525.575897027731,204.7663541282
"1970","0",0,0,0,0,0,0,1161.68860039523,0
"1971","5",295.158252200627,250.728288764043,187.126741914617,161.567988240399,99.4472680656389,75.0844367026042,0,0
"1972","3",1.47297737174957,1.47297737174957,1.47297737174957,0.813463538077052,0.253581653621522,0.253581653621522,29.7742632355314,23.9005257345926
"1973","2",0,0,0,0,0,0,1175.48765858452,0
"1974","4",2.27794631690649,0,0,0,0,0,0,0
"1975","8",34.4215633648407,11.0100794186221,4.28868897077638,2.30818548759589,0.772936621386152,0.253581653621522,1033.31192644418,974.276824584602
"1976","7",0.252730078436702,0.252730078436702,0,0,0,0,0,0
"1977","4",413.150909012353,206.589749425658,0,0,0,0,0,0
"1978","1",1.09309207910736,0.772936621386152,0,0,0,0,0,0
"1979","5",13.5161215373003,12.4340132092588,6.53550589108525,4.22312113205872,0,0,0,0
"1980","4",0,0,0,0,0,0,0,0
"1981","6",21.1222403101848,2.71267718067245,0.772936621386152,0,0,0,1020.09437644679,111.375841785678
"1982","3",1.47381405292181,1.47381405292181,1.47381405292181,0.252730078436702,0.252730078436702,0.252730078436702,0.772936621386152,0.772936621386152
"1983","7",323.278784901757,221.089652932499,108.289661272467,57.5962343373075,36.1024947453022,19.7297871070687,0,0
"1984","7",0.772936621386152,0.772936621386152,0,0,0,0,0,0
"1985","9",0,0,0,0,0,0,1168.58025821011,0
"1986","6",1.47297737174957,0.772860153915691,0,0,0,0,0,0
"1987","6",0.818905551807386,0.818905551807386,0.252730078436702,0.252730078436702,0.252730078436702,0.252730078436702,1161.68860039523,0.253581653621522
"1988","2",0.772860153915691,0.253045793210721,0,0,0,0,0,0
"1989","2",339.469755278142,242.931207118217,189.114889182237,122.209370122095,76.3572920907824,48.8889766795816,0,0
"1990","1",0.772860153915691,0,0,0,0,0,0,0
"1991","6",234.247843921183,222.240159767689,133.666815985055,111.03584604065,90.9813109255441,72.983435801177,388.993311837824,0
"1992","5",1.47297737174957,1.47297737174957,0.813463538077052,0.253581653621522,0,0,0,0
"1993","4",90.0606705442687,55.2125359863465,26.6004475809023,5.38611055336489,2.29182288462682,1.47381405292181,0,0
"1994","5",0,0,0,0,0,0,0,0
"1995","3",413.150909012353,0,0,0,0,0,0,0
"1996","0",0,0,0,0,0,0,1161.68860039523,0
"1997","5",226.219832329571,124.223252878729,45.0737698979953,45.0737698979953,45.0737698979953,0,230.219995754678,0
"1998","5",1.4941884824437,0,0,0,0,0,0,0
"1999","2",4.24218888374822,1.47381405292181,0.252730078436702,0,0,0,1073.3101948664,0
"2000","0",0.772860153915691,0.252730078436702,0.252730078436702,0.252730078436702,0,0,1161.68860039523,0
"2001","5",112.339376792213,17.360388407055,0.895060436351246,0.252730078436702,0.252730078436702,0,0,0
"2002","8",0,0,0,0,0,0,1080.02640888232,0
"2003","8",147.799133032393,0,0,0,0,0,1175.48765858452,762.003268743259
"2004","4",1.47297737174957,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,0,0,0
"2005","2",0.818068681931771,0.818068681931771,0,0,0,0,0,0
"2006","6",0,0,0,0,0,0,42.758235620901,4.23156717841367
"2007","9",187.495857193842,124.966449725865,94.0007086939678,55.1345524541498,50.1698596857007,40.9847981672543,697.135355832384,67.6106910667529
"2008","7",0.253581653621522,0.253581653621522,0,0,0,0,0,0
"2009","1",0,0,0,0,0,0,0,0
"2010","0",0.772860153915691,0.772860153915691,0.772860153915691,0.772860153915691,0.772860153915691,0.252730078436702,1161.68860039523,0.772936621386152
"2011","2",371.776394828952,0.253581653621522,0,0,0,0,0,0
"2012","3",181.386188111901,2.30818548759589,0.253581653621522,0,0,0,685.54534568157,0
"2013","1",0.252730078436702,0.252730078436702,0,0,0,0,0,0
"2014","8",0.253581653621522,0.253581653621522,0,0,0,0,1080.02640888232,993.82665200233
"2015","7",9.14011665824226,5.38250511631245,0.772936621386152,0.772936621386152,0.772936621386152,0.772936621386152,0,0
"2016","1",0,0,0,0,0,0,0,0
"2017","8",119.031335195921,98.8130202364395,71.1490737689801,59.3432336133833,50.2426035393589,38.7363317489105,903.707558480452,714.633239567677
"2018","2",0.252730078436702,0.252730078436702,0.252730078436702,0.252730078436702,0.252730078436702,0.252730078436702,0.772936621386152,0.772936621386152
"2019","7",117.742516132474,74.784197024412,32.7864578594744,9.96281106717277,0.252730078436702,0,0,0
"2020","2",0.253045793210721,0.253045793210721,0,0,0,0,0,0
"2021","6",161.864476242396,154.781086203596,67.6194060917155,47.4322869776203,23.8969738006471,18.4583082839936,674.027105863107,27.7721320423955
"2022","3",0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,0,0
"2023","2",161.205693488811,40.4911558005134,16.7581849390913,15.1204716068974,3.20532805707888,0,859.733818711048,0
"2024","3",0.253581653621522,0.253581653621522,0.253581653621522,0,0,0,319.50546884175,3.20046687413137
"2025","7",0.772936621386152,0,0,0,0,0,0,0
"2026","6",0,0,0,0,0,0,0,0
"2027","8",1.47297737174957,1.47297737174957,0.813463538077052,0.253581653621522,0.253581653621522,0,1154.80652617313,1134.24774340494
"2028","7",0,0,0,0,0,0,0,0
"2029","5",756.037081551322,251.081782966543,73.5015187936915,47.4508221736169,26.057783596411,2.32146668129866,0,0
"2030","3",0,0,0,0,0,0,42.7659513197762,0
"2031","8",1.47297737174957,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,691.330423295161,0
"2032","4",62.3641124097167,0.813463538077052,0.813463538077052,0.253581653621522,0,0,0,0
"2033","4",26.3279105133042,24.3692945263374,7.78265940755465,0.253581653621522,0.253581653621522,0,0,0
"2034","9",0.252730078436702,0.252730078436702,0.252730078436702,0.252730078436702,0,0,1161.68860039523,0
"2035","4",0.813463538077052,0.813463538077052,0.253581653621522,0.253581653621522,0.253581653621522,0.253581653621522,0,0
"2036","6",0.252730078436702,0.252730078436702,0,0,0,0,0,0
"2037","4",0,0,0,0,0,0,0,0
"2038","5",95.9975883149628,0,0,0,0,0,0,0
